檢核,說明,林管處,工作站,"樣區
編號","樣點
代號","樣區
名稱","樣區樣點
編號","TWD97_X
","TWD97_Y
",經度,緯度,,
檢核ok,,新竹,大溪,A10-09,10,內奎輝※,A10-09-10,284533,2736831,121.341393,24.738266,,2845332736831
檢核ok,,新竹,大溪,大溪1,1,東眼山林道前段(復興分站),大溪1-01,290754,2748299,121.403227,24.841651,,2907542748299
檢核ok,,新竹,大溪,大溪1,2,東眼山林道前段(復興分站),大溪1-02,290999,2748248,121.40565,24.841184,,2909992748248
檢核ok,,新竹,大溪,大溪1,3,東眼山林道前段(復興分站),大溪1-03,291098,2748068,121.406624,24.839556,,2910982748068
檢核ok,,新竹,大溪,大溪1,4,東眼山林道前段(復興分站),大溪1-04,291293,2747928,121.408549,24.838287,,2912932747928
檢核ok,,新竹,大溪,大溪1,5,東眼山林道前段(復興分站),大溪1-05,291461,2747725,121.410205,24.83645,,2914612747725
檢核ok,,新竹,大溪,大溪1,6,東眼山林道前段(復興分站),大溪1-06,291156,2747550,121.407183,24.834878,,2911562747550
檢核ok,,新竹,大溪,大溪2,1,洞口(復興分站),大溪2-01,285864,2738260,121.354588,24.751137,,2858642738260
檢核ok,,新竹,大溪,大溪2,2,洞口(復興分站),大溪2-02,285619,2738269,121.352166,24.751224,,2856192738269
檢核ok,,新竹,大溪,大溪2,3,洞口(復興分站),大溪2-03,285464,2738408,121.350637,24.752483,,2854642738408
檢核ok,,新竹,大溪,大溪2,4,洞口(復興分站),大溪2-04,285297,2738536,121.348989,24.753642,,2852972738536
檢核ok,,新竹,大溪,大溪2,5,洞口(復興分站),大溪2-05,285218,2738732,121.348213,24.755414,,2852182738732
檢核ok,,新竹,大溪,大溪2,6,洞口(復興分站),大溪2-06,285232,2738937,121.348356,24.757264,,2852322738937
檢核ok,,新竹,大溪,大溪3,1,高義橋(復興分站),大溪3-01,285313,2734431,121.349044,24.71658,,2853132734431
檢核ok,,新竹,大溪,大溪3,2,高義橋(復興分站),大溪3-02,285537,2734470,121.351259,24.716927,,2855372734470
檢核ok,,新竹,大溪,大溪3,3,高義橋(復興分站),大溪3-03,285688,2734279,121.352746,24.715199,,2856882734279
檢核ok,,新竹,大溪,大溪3,4,高義橋(復興分站),大溪3-04,285889,2734247,121.354732,24.714905,,2858892734247
檢核ok,,新竹,大溪,大溪3,5,高義橋(復興分站),大溪3-05,286094,2734190,121.356757,24.714386,,2860942734190
檢核ok,,新竹,大溪,大溪3,6,高義橋(復興分站),大溪3-06,286308,2734190,121.358872,24.714381,,2863082734190
檢核ok,,新竹,大溪,大溪4,1,奎輝二橋(復興分站),大溪4-01,282378,2743463,121.320243,24.79819,,2823782743463
檢核ok,,新竹,大溪,大溪4,2,奎輝二橋(復興分站),大溪4-02,282180,2743371,121.318282,24.797364,,2821802743371
檢核ok,,新竹,大溪,大溪4,3,奎輝二橋(復興分站),大溪4-03,281983,2743408,121.316335,24.797702,,2819832743408
檢核ok,,新竹,大溪,大溪4,4,奎輝二橋(復興分站),大溪4-04,281765,2743454,121.314179,24.798122,,2817652743454
檢核ok,,新竹,大溪,大溪4,5,奎輝二橋(復興分站),大溪4-05,281646,2743284,121.312999,24.796589,,2816462743284
檢核ok,,新竹,大溪,大溪4,6,奎輝二橋(復興分站),大溪4-06,281547,2743473,121.312024,24.798298,,2815472743473
檢核ok,,新竹,大溪,大溪5,1,義盛(復興分站),大溪5-01,287886,2743311,121.374716,24.796691,,2878862743311
檢核ok,,新竹,大溪,大溪5,2,義盛(復興分站),大溪5-02,287530,2743518,121.3712,24.798569,,2875302743518
檢核ok,,新竹,大溪,大溪5,3,義盛(復興分站),大溪5-03,288017,2743154,121.376007,24.795271,,2880172743154
檢核ok,,新竹,大溪,大溪5,4,義盛(復興分站),大溪5-04,287658,2743655,121.37247,24.799803,,2876582743655
檢核ok,,新竹,大溪,大溪5,5,義盛(復興分站),大溪5-05,287895,2743740,121.374817,24.800564,,2878952743740
檢核ok,,新竹,大溪,大溪5,6,義盛(復興分站),大溪5-06,288175,2743565,121.377581,24.798977,,2881752743565
檢核ok,,新竹,大溪,大溪6,1,大溪事業區42林班,大溪6-01,291230,2729279,121.407377,24.669917,,2912302729279
檢核ok,,新竹,大溪,大溪6,2,大溪事業區42林班,大溪6-02,291194,2729010,121.407013,24.66749,,2911942729010
檢核ok,,新竹,大溪,大溪6,3,大溪事業區42林班,大溪6-03,291224,2728781,121.407303,24.665421,,2912242728781
檢核ok,,新竹,大溪,大溪6,4,大溪事業區42林班,大溪6-04,291203,2728477,121.407086,24.662677,,2912032728477
檢核ok,,新竹,大溪,大溪6,5,大溪事業區42林班,大溪6-05,291176,2728265,121.406813,24.660764,,2911762728265
檢核ok,,新竹,大溪,大溪6,6,大溪事業區42林班,大溪6-06,291146,2728048,121.406511,24.658805,,2911462728048
檢核ok,,新竹,大溪,大溪7,1,大溪事業區43林班,大溪7-01,291307,2727546,121.408087,24.654269,,2913072727546
檢核ok,,新竹,大溪,大溪7,2,大溪事業區43林班,大溪7-02,291491,2727438,121.409901,24.653289,,2914912727438
檢核ok,,新竹,大溪,大溪7,3,大溪事業區43林班,大溪7-03,291455,2727246,121.40954,24.651556,,2914552727246
檢核ok,,新竹,大溪,大溪7,4,大溪事業區43林班,大溪7-04,291737,2726941,121.412317,24.648795,,2917372726941
檢核ok,,新竹,大溪,大溪7,5,大溪事業區43林班,大溪7-05,291916,2726856,121.414082,24.648023,,2919162726856
檢核ok,,新竹,大溪,大溪7,6,大溪事業區43林班,大溪7-06,292025,2726694,121.415154,24.646557,,2920252726694
檢核ok,,新竹,大溪,大溪8,1,大溪事業區44林班,大溪8-01,293455,2726803,121.429284,24.647501,,2934552726803
檢核ok,,新竹,大溪,大溪8,2,大溪事業區44林班,大溪8-02,293553,2726985,121.430258,24.649142,,2935532726985
檢核ok,,新竹,大溪,大溪8,3,大溪事業區44林班,大溪8-03,293349,2727033,121.428244,24.649581,,2933492727033
檢核ok,,新竹,大溪,大溪8,4,大溪事業區44林班,大溪8-04,293181,2727185,121.426589,24.650958,,2931812727185
檢核ok,,新竹,大溪,大溪8,5,大溪事業區44林班,大溪8-05,293038,2727031,121.425172,24.649572,,2930382727031
檢核ok,,新竹,大溪,大溪8,6,大溪事業區44林班,大溪8-06,292889,2727165,121.423704,24.650786,,2928892727165
檢核ok,,新竹,大溪,大溪9,1,大溪事業區94林班,大溪9-01,289130,2714285,121.386212,24.534597,,2891302714285
檢核ok,,新竹,大溪,大溪9,2,大溪事業區94林班,大溪9-02,289229,2713858,121.387177,24.530739,,2892292713858
檢核ok,,新竹,大溪,大溪9,3,大溪事業區94林班,大溪9-03,289192,2714072,121.386818,24.532672,,2891922714072
檢核ok,,新竹,大溪,大溪9,4,大溪事業區94林班,大溪9-04,288933,2714233,121.384266,24.534132,,2889332714233
檢核ok,,新竹,大溪,大溪9,5,大溪事業區94林班,大溪9-05,288724,2714239,121.382204,24.534191,,2887242714239
檢核ok,,新竹,大溪,大溪9,6,大溪事業區94林班,大溪9-06,288610,2714417,121.381083,24.535801,,2886102714417
檢核ok,,新竹,大溪,B11-06,1,棲蘭C,B11-06-01,290277,2714021,121.397525,24.532184,,2902772714021
檢核ok,,新竹,大溪,B11-06,2,棲蘭C,B11-06-02,290229,2714213,121.397057,24.533918,,2902292714213
檢核ok,,新竹,大溪,B11-06,3,棲蘭C,B11-06-03,290212,2714418,121.396895,24.53577,,2902122714418
檢核ok,,新竹,大溪,B11-06,4,棲蘭C,B11-06-04,289934,2714210,121.394145,24.533899,,2899342714210
檢核ok,,新竹,大溪,B11-06,5,棲蘭C,B11-06-05,289870,2714016,121.393508,24.532149,,2898702714016
檢核ok,,新竹,大溪,B11-06,6,棲蘭C,B11-06-06,289787,2713827,121.392684,24.530445,,2897872713827
檢核ok,,新竹,大溪,大溪11,1,大溪事業區95林班,大溪11-01,289653,2713344,121.391348,24.526087,,2896532713344
檢核ok,,新竹,大溪,大溪11,2,大溪事業區95林班,大溪11-02,289452,2713272,121.389362,24.525442,,2894522713272
檢核ok,,新竹,大溪,大溪11,3,大溪事業區95林班,大溪11-03,289358,2713084,121.388429,24.523747,,2893582713084
檢核ok,,新竹,大溪,大溪11,4,大溪事業區95林班,大溪11-04,289008,2713135,121.384976,24.524217,,2890082713135
檢核ok,,新竹,大溪,大溪11,5,大溪事業區95林班,大溪11-05,288905,2713321,121.383965,24.525898,,2889052713321
檢核ok,,新竹,大溪,大溪11,6,大溪事業區95林班,大溪11-06,288757,2713461,121.382508,24.527166,,2887572713461
檢核ok,,新竹,竹東,B13-09,1,大鹿林道東線,B13-09-01,268752,2710008,121.185026,24.496361,,2687522710008
檢核ok,,新竹,竹東,B13-09,2,大鹿林道東線,B13-09-02,268431,2709987,121.181859,24.496175,,2684312709987
檢核ok,,新竹,竹東,B13-09,3,大鹿林道東線,B13-09-03,268425,2709709,121.181796,24.493665,,2684252709709
檢核ok,,新竹,竹東,B13-09,4,大鹿林道東線,B13-09-04,268965,2710005,121.187128,24.496331,,2689652710005
檢核ok,,新竹,竹東,B13-09,5,大鹿林道東線,B13-09-05,269217,2710166,121.189617,24.497782,,2692172710166
檢核ok,,新竹,竹東,B13-09,6,大鹿林道東線,B13-09-06,269324,2710439,121.190676,24.500245,,2693242710439
檢核ok,,新竹,大湖,A28-21,1,坪林,A28-21-01,238117,2688399,120.88293,24.301319,,2381172688399
檢核ok,,新竹,大湖,A28-21,2,坪林,A28-21-02,238390,2688399,120.88562,24.301321,,2383902688399
檢核ok,,新竹,大湖,A28-21,3,坪林,A28-21-03,238635,2688432,120.888033,24.301621,,2386352688432
檢核ok,,新竹,大湖,A28-21,4,坪林,A28-21-04,238873,2688354,120.890378,24.300918,,2388732688354
檢核ok,,新竹,大湖,A28-21,5,坪林,A28-21-05,238101,2688163,120.882774,24.299188,,2381012688163
檢核ok,,新竹,大湖,A28-21,6,坪林,A28-21-06,238715,2688175,120.888823,24.299301,,2387152688175
檢核ok,,新竹,大湖,B13-06,1,司馬限山,B13-06-01,245864,2700233,120.959218,24.40821,,2458642700233
檢核ok,,新竹,大湖,B13-06,2,司馬限山,B13-06-02,247196,2700446,120.972352,24.410136,,2471962700446
檢核ok,,新竹,大湖,B13-06,3,司馬限山,B13-06-03,246143,2700052,120.96197,24.406576,,2461432700052
檢核ok,,新竹,大湖,B13-06,4,司馬限山,B13-06-04,246352,2700264,120.96403,24.408491,,2463522700264
檢核ok,,新竹,大湖,B13-06,5,司馬限山,B13-06-05,246701,2700182,120.967471,24.407751,,2467012700182
檢核ok,,新竹,大湖,B13-06,6,司馬限山,B13-06-06,247035,2700263,120.970765,24.408483,,2470352700263
檢核ok,,新竹,大湖,B13-08,1,二本松,B13-08-01,249213,2699880,120.99224,24.405028,,2492132699880
檢核ok,,新竹,大湖,B13-08,2,二本松,B13-08-02,249532,2699975,120.995386,24.405886,,2495322699975
檢核ok,,新竹,大湖,B13-08,3,二本松,B13-08-03,250452,2699880,121.004457,24.405028,,2504522699880
檢核ok,,新竹,大湖,B13-08,4,二本松,B13-08-04,250187,2699923,121.001844,24.405416,,2501872699923
檢核ok,,新竹,大湖,B13-08,5,二本松,B13-08-05,249948,2699980,120.999487,24.405931,,2499482699980
檢核ok,,新竹,大湖,B13-08,6,二本松,B13-08-06,249741,2700107,120.997446,24.407078,,2497412700107
檢核ok,,新竹,大湖,B28-02,1,紅毛山（大坪）,B28-02-01,248681,2713365,120.986982,24.526784,,2486812713365
檢核ok,,新竹,大湖,B28-02,2,紅毛山（大坪）,B28-02-02,249016,2713173,120.990289,24.52505,,2490162713173
檢核ok,,新竹,大湖,B28-02,3,紅毛山（大坪）,B28-02-03,249317,2712746,120.993259,24.521195,,2493172712746
檢核ok,,新竹,大湖,B28-02,4,紅毛山（大坪）,B28-02-04,248054,2712676,120.980795,24.520562,,2480542712676
檢核ok,,新竹,大湖,B28-02,5,紅毛山（大坪）,B28-02-05,248053,2712889,120.980785,24.522485,,2480532712889
檢核ok,,新竹,大湖,B28-02,6,紅毛山（大坪）,B28-02-06,248356,2713074,120.983775,24.524156,,2483562713074
檢核ok,,新竹,大湖,B28-05,1,馬拉邦山,B28-05-01,240592,2695516,120.907267,24.365596,,2405922695516
檢核ok,,新竹,大湖,B28-05,2,馬拉邦山,B28-05-02,240465,2695717,120.906013,24.367411,,2404652695717
檢核ok,,新竹,大湖,B28-05,3,馬拉邦山,B28-05-03,240334,2695554,120.904723,24.365938,,2403342695554
檢核ok,,新竹,大湖,B28-05,4,馬拉邦山,B28-05-04,240149,2695689,120.902899,24.367156,,2401492695689
檢核ok,,新竹,大湖,B28-05,5,馬拉邦山,B28-05-05,240601,2695941,120.907353,24.369434,,2406012695941
檢核ok,,新竹,大湖,B28-05,6,馬拉邦山,B28-05-06,240290,2695922,120.904287,24.36926,,2402902695922
檢核ok,,新竹,大湖,大湖1,1,1329區外保安林,大湖1-01,236162,2705024,120.863509,24.451412,,2361622705024
檢核ok,,新竹,大湖,大湖1,2,1329區外保安林,大湖1-02,236113,2704801,120.863027,24.449398,,2361132704801
檢核ok,,新竹,大湖,大湖1,3,1329區外保安林,大湖1-03,236410,2704930,120.865956,24.450565,,2364102704930
檢核ok,,新竹,大湖,大湖1,4,1329區外保安林,大湖1-04,236560,2705111,120.867433,24.452201,,2365602705111
檢核ok,,新竹,大湖,大湖1,5,1329區外保安林,大湖1-05,236628,2705325,120.868102,24.454134,,2366282705325
檢核ok,,新竹,大湖,大湖1,6,1329區外保安林,大湖1-06,236358,2705227,120.86544,24.453246,,2363582705227
檢核ok,,新竹,大湖,大湖2,1,大湖第71林班,大湖2-01,229519,2697555,120.798093,24.383901,,2295192697555
檢核ok,,新竹,大湖,大湖2,2,大湖第71林班,大湖2-02,229712,2697499,120.799996,24.383398,,2297122697499
檢核ok,,新竹,大湖,大湖2,3,大湖第71林班,大湖2-03,229905,2697445,120.8019,24.382913,,2299052697445
檢核ok,,新竹,大湖,大湖2,4,大湖第71林班,大湖2-04,230097,2697390,120.803793,24.382418,,2300972697390
檢核ok,,新竹,大湖,大湖2,5,大湖第71林班,大湖2-05,230289,2697390,120.805686,24.382421,,2302892697390
檢核ok,,新竹,大湖,大湖2,6,大湖第71林班,大湖2-06,230482,2697218,120.807591,24.38087,,2304822697218
檢核ok,,新竹,大湖,大湖3,1,大安溪第4林班,大湖3-01,223344,2695794,120.737251,24.367907,,2233442695794
檢核ok,,新竹,大湖,大湖3,2,大安溪第4林班,大湖3-02,223307,2695594,120.73689,24.366101,,2233072695594
檢核ok,,新竹,大湖,大湖3,3,大安溪第4林班,大湖3-03,223275,2695401,120.736578,24.364358,,2232752695401
檢核ok,,新竹,大湖,大湖3,4,大安溪第4林班,大湖3-04,223248,2695180,120.736316,24.362362,,2232482695180
檢核ok,,新竹,大湖,大湖3,5,大安溪第4林班,大湖3-05,223214,2694994,120.735985,24.360682,,2232142694994
檢核ok,,新竹,大湖,大湖3,6,大安溪第4林班,大湖3-06,223181,2694796,120.735663,24.358893,,2231812694796
檢核ok,,新竹,大湖,大湖4,1,大湖第38林班,大湖4-01,247468,2706891,120.975022,24.468329,,2474682706891
檢核ok,,新竹,大湖,大湖4,2,大湖第38林班,大湖4-02,247586,2707065,120.976186,24.4699,,2475862707065
檢核ok,,新竹,大湖,大湖4,3,大湖第38林班,大湖4-03,247749,2707188,120.977794,24.471011,,2477492707188
檢核ok,,新竹,大湖,大湖4,4,大湖第38林班,大湖4-04,247954,2707192,120.979816,24.471047,,2479542707192
檢核ok,,新竹,大湖,大湖4,5,大湖第38林班,大湖4-05,248149,2707132,120.98174,24.470506,,2481492707132
檢核ok,,新竹,大湖,大湖4,6,大湖第38林班,大湖4-06,248895,2707323,120.989099,24.472231,,2488952707323
檢核ok,,新竹,大湖,大湖5,1,鳴鳳古道,大湖5-01,240449,2714824,120.905727,24.539928,,2404492714824
檢核ok,,新竹,大湖,大湖5,2,鳴鳳古道,大湖5-02,240326,2715010,120.904512,24.541607,,2403262715010
檢核ok,,新竹,大湖,大湖5,3,鳴鳳古道,大湖5-03,240286,2715228,120.904116,24.543575,,2402862715228
檢核ok,,新竹,大湖,大湖5,4,鳴鳳古道,大湖5-04,240378,2715429,120.905023,24.54539,,2403782715429
檢核ok,,新竹,大湖,大湖5,5,鳴鳳古道,大湖5-05,240515,2715602,120.906374,24.546953,,2405152715602
檢核ok,,新竹,大湖,大湖5,6,鳴鳳古道,大湖5-06,240735,2715604,120.908545,24.546972,,2407352715604
檢核ok,,新竹,大湖,大湖6,1,南庄3林班,大湖6-01,248510,2719162,120.985288,24.579124,,2485102719162
檢核ok,,新竹,大湖,大湖6,2,南庄3林班,大湖6-02,248657,2718890,120.98674,24.576669,,2486572718890
檢核ok,,新竹,大湖,大湖6,3,南庄3林班,大湖6-03,248926,2719410,120.989396,24.581364,,2489262719410
檢核ok,,新竹,大湖,大湖6,4,南庄3林班,大湖6-04,249233,2719249,120.992427,24.57991,,2492332719249
檢核ok,,新竹,大湖,大湖6,5,南庄3林班,大湖6-05,248927,2718933,120.989406,24.577057,,2489272718933
檢核ok,,新竹,大湖,大湖6,6,南庄3林班,大湖6-06,248598,2718525,120.986158,24.573373,,2485982718525
檢核ok,,新竹,大湖,大湖7,1,梅園,大湖7-01,248662,2699765,120.986808,24.403989,,2486622699765
檢核ok,,新竹,大湖,大湖7,2,梅園,大湖7-02,248506,2699965,120.985269,24.405795,,2485062699965
檢核ok,,新竹,大湖,大湖7,3,梅園,大湖7-03,248389,2699762,120.984116,24.403962,,2483892699762
檢核ok,,新竹,大湖,大湖7,4,梅園,大湖7-04,248497,2699492,120.985181,24.401524,,2484972699492
檢核ok,,新竹,大湖,大湖7,5,梅園,大湖7-05,248928,2699371,120.989431,24.400432,,2489282699371
檢核ok,,新竹,大湖,大湖7,6,梅園,大湖7-06,248538,2699291,120.985585,24.399709,,2485382699291
檢核ok,,新竹,竹東,A12-07,1,清泉,A12-07-01,260905,2717793,121.10766,24.566726,,2609052717793
檢核ok,,新竹,竹東,A12-07,2,清泉,A12-07-02,260822,2717638,121.106839,24.565327,,2608222717638
檢核ok,,新竹,竹東,A12-07,3,清泉,A12-07-03,261006,2717633,121.108656,24.565281,,2610062717633
檢核ok,,新竹,竹東,A12-07,4,清泉,A12-07-04,261192,2717653,121.110492,24.56546,,2611922717653
檢核ok,,新竹,竹東,A12-07,5,清泉,A12-07-05,261333,2717698,121.111885,24.565865,,2613332717698
檢核ok,,新竹,竹東,A12-07,6,清泉,A12-07-06,261472,2717664,121.113257,24.565557,,2614722717664
檢核ok,,新竹,竹東,A12-08,1,鴛鴦谷瀑布※,A12-08-01,276656,2737561,121.263536,24.74501,,2766562737561
檢核ok,,新竹,竹東,A12-08,2,鴛鴦谷瀑布※,A12-08-02,276842,2737759,121.265378,24.7468,,2768422737759
檢核ok,,新竹,竹東,A12-08,3,鴛鴦谷瀑布※,A12-08-03,277083,2737784,121.267762,24.74702,,2770832737784
檢核ok,,新竹,竹東,A12-08,4,鴛鴦谷瀑布※,A12-08-04,277210,2737914,121.26902,24.74819,,2772102737914
檢核ok,,新竹,竹東,A12-08,6,鴛鴦谷瀑布※,A12-08-06,277393,2738176,121.270834,24.75055,,2773932738176
檢核ok,,新竹,竹東,A12-08,7,鴛鴦谷瀑布※,A12-08-07,277699,2738322,121.273862,24.75187,,2776992738322
檢核ok,,新竹,竹東,A12-08,8,鴛鴦谷瀑布※,A12-08-08,277878,2738219,121.27563,24.75093,,2778782738219
檢核ok,,新竹,竹東,A12-09,9,鴛鴦谷瀑布※,A12-09-09,278305,2738244,121.279852,24.75115,,2783052738244
檢核ok,,新竹,竹東,A12-10,10,鴛鴦谷瀑布※,A12-10-010,279035,2738197,121.287069,24.75071,,2790352738197
檢核ok,,新竹,竹東,B10-06,1,田埔※,B10-06-01,278212,2725946,121.278686,24.64012,,2782122725946
檢核ok,,新竹,竹東,B10-06,2,田埔※,B10-06-02,277963,2726600,121.276239,24.64603,,2779632726600
檢核ok,,新竹,竹東,B10-06,3,田埔※,B10-06-03,278185,2726265,121.278425,24.643,,2781852726265
檢核ok,,新竹,竹東,B10-06,4,田埔※,B10-06-04,278654,2726568,121.283065,24.64573,,2786542726568
檢核ok,,新竹,竹東,B10-06,5,田埔※,B10-06-05,278859,2726993,121.285098,24.64956,,2788592726993
檢核ok,,新竹,竹東,B10-06,6,田埔※,B10-06-06,277846,2727651,121.275104,24.65552,,2778462727651
檢核ok,,新竹,竹東,B10-06,7,田埔※,B10-06-07,278088,2727447,121.277491,24.65367,,2780882727447
檢核ok,,新竹,竹東,B10-06,8,田埔※,B10-06-08,278374,2727289,121.280313,24.65224,,2783742727289
檢核ok,,新竹,竹東,B10-08,1,泰崗※,B10-08-01,280420,2720177,121.30037,24.58799,,2804202720177
檢核ok,,新竹,竹東,B10-08,2,泰崗※,B10-08-02,280636,2720418,121.30251,24.59016,,2806362720418
檢核ok,,新竹,竹東,B10-08,3,泰崗※,B10-08-03,280730,2720596,121.30344,24.59177,,2807302720596
檢核ok,,新竹,竹東,B10-08,4,泰崗※,B10-08-04,280962,2720666,121.30573,24.59239,,2809622720666
檢核ok,,新竹,竹東,B10-08,5,泰崗※,B10-08-05,280885,2720855,121.30498,24.5941,,2808852720855
檢核ok,,新竹,竹東,B10-08,6,泰崗※,B10-08-06,280654,2720893,121.3027,24.59445,,2806542720893
檢核ok,,新竹,竹東,B10-08,7,泰崗※,B10-08-07,280476,2721040,121.30094,24.59578,,2804762721040
檢核ok,,新竹,竹東,B10-08,8,泰崗※,B10-08-08,280232,2721190,121.29854,24.59714,,2802322721190
檢核ok,,新竹,竹東,B10-08,9,泰崗※,B10-08-09,280276,2721535,121.29898,24.60025,,2802762721535
檢核ok,,新竹,竹東,B10-14,1,鎮西堡B※,B10-14-01,279564,2716239,121.291838,24.552451,,2795642716239
檢核ok,,新竹,竹東,B10-14,2,鎮西堡B※,B10-14-02,279527,2716036,121.291468,24.550619,,2795272716036
